review_id,source,app_name,author,rating,title,body,date,thumbs_up,version,compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_label,confidence,issue_categories
13788799352,App Store,Spotify,Wigwom67,5.0,Great app,Best music app by far so easy to find good music,2026-02-25,0,,0.9427,0.624,0.376,0.0,Positive,0.9713,"Audio / Playback Issues, Search Functionality"
13788797636,App Store,Spotify,Jenny67$$$,5.0,Nice,It is so good I love it,2026-02-25,0,,0.9002,0.688,0.312,0.0,Positive,0.9501,General Feedback
13788797118,App Store,Spotify,Hello whas’ up,1.0,Ads on premium,Have been seeing ads on the main page as well as other sponsored content on premium. Unacceptable,2026-02-25,0,,-0.2263,0.091,0.779,0.13,Negative,0.6131,Subscription / Pricing
13788778042,App Store,Spotify,Donald Trump win,5.0,How good,It’s so good I’m glad god gave a person a right mind to make such a very useful app!!!!,2026-02-25,0,,0.9442,0.472,0.528,0.0,Positive,0.9721,General Feedback
13788756632,App Store,Spotify,Danyalyüzdemir,5.0,Çok güzel,Ödev yapıyorum ama şarkı dinliyorum çok güzel ben çok beğendim rastgele seçiyorum çok seviyorum,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13788750396,App Store,Spotify,LeGoatYames,4.0,Never stop getting better,Spotify is the best music platform. Always room for improvement,2026-02-25,0,,0.7705,0.423,0.465,0.112,Positive,0.8852,Audio / Playback Issues
13788722790,App Store,Spotify,Baldis🩷,1.0,.,WHO PAYS $13 A MONTH TO LISTEN TO MUSC NORMALLY THERES ADS EVERY 3 SONGS OR LESS THE APP SUCKS FREE THEYVE GOTTEN SO GREEDY,2026-02-25,0,,-0.6619,0.114,0.648,0.238,Negative,0.831,Subscription / Pricing
13788698380,App Store,Spotify,SevenFeatheryPawz,1.0,Haha.,Now why can’t I listen to Hansel by Sodikken? :/,2026-02-25,0,,0.4588,0.231,0.769,0.0,Positive,0.7294,General Feedback
13788666268,App Store,Spotify,Lòkî,1.0,Overpriced and greedy company,"3 adds for 2 songs, no choice of the songs, forces you to buy spotify premium, which shouldnt be needed for a music app. Download musi if you dont want to deal with the GREED.",2026-02-25,0,,-0.7995,0.0,0.793,0.207,Negative,0.8998,"Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13788658618,App Store,Spotify,Room for improvement Imo,4.0,Spotify,"Spotify is my favorite streaming service; however I wish they didn’t have such a low limit for audiobook listening hours. I feel like if I’m paying from premium, the audiobooks should be included.",2026-02-25,0,,0.7269,0.194,0.757,0.05,Positive,0.8635,"Audio / Playback Issues, Subscription / Pricing, Customer Support, Feature Requests"
13788627272,App Store,Spotify,Bookiebear12,4.0,It’s okay,Its a good music player if you like to listen on Shuffle,2026-02-25,0,,0.743,0.378,0.622,0.0,Positive,0.8715,Audio / Playback Issues
13788624525,App Store,Spotify,KGWIZA,1.0,ehh,too much ads after 2-3 songs and when u shuffle the songs it sounds like youre listening to the same shuffle order,2026-02-25,0,,0.3612,0.102,0.898,0.0,Positive,0.6806,Audio / Playback Issues
13788610412,App Store,Spotify,Baye1z,5.0,Excellent,On point,2026-02-25,0,,0.5719,0.649,0.351,0.0,Positive,0.7859,General Feedback
13788571437,App Store,Spotify,No nickname works gggfggt,3.0,AI Slop,"This app is normally a 5 star app, but it’s being filled with AI slop. It’s recommend to you so any station you create will be loaded with it. Most of it is the same, terrible voice too. Spotify really needs to add an option to turn off AI slop or people won’t get recommended real artists anymore. AI can dump out songs faster than artists can create them.",2026-02-25,0,,0.8047,0.175,0.742,0.084,Positive,0.9023,"Search Functionality, Feature Requests"
13788534514,App Store,Spotify,LollyPoppySoppy,3.0,Ads,I’m sick and tired of the stupid ads promoting premium or using the same ones. When I get them too much I press the thumbs down and say I get that ad too much and nothing happens . Genuinely puts me in a bad mood.,2026-02-25,0,,-0.891,0.043,0.729,0.227,Negative,0.9455,"UI / Design, Subscription / Pricing"
13788490764,App Store,Spotify,Rubymoon_21,1.0,Stop making me review apps,Stop asking me to do reviews,2026-02-25,0,,-0.5267,0.0,0.672,0.328,Negative,0.7633,General Feedback
13788418375,App Store,Spotify,louis patrick dingle,5.0,🔥,the most justifiable 5 star rating in app store history probably,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13788415115,App Store,Spotify,movie Moon11,2.0,Respond to this,"I’ve been using Spotify for 2 years and omg it was so good at the beginning but now?! It’s 5 ads in a row and if you play on getting premium, don’t! It’s almost $156 a year for one person! And family plan is $264 a year! Spotify, you advertise yourself for people 13 and up, no 17 is going pay that much money! Please lower your prices and stop giving us so many ads",2026-02-25,0,,0.5703,0.131,0.765,0.103,Positive,0.7852,"Audio / Playback Issues, Subscription / Pricing"
13788409406,App Store,Spotify,T’s reviews**,5.0,Spotify,I absolutely love Spotify but I don’t like the fact that they add stuff on my list that I didn’t ask for. It’s really kind of annoying,2026-02-25,0,,0.1559,0.156,0.73,0.114,Positive,0.5779,"Notifications, Feature Requests"
13788401230,App Store,Spotify,joantanguay,5.0,So worth it!,"I never thought that I’d pay for a music service, but Spotify has been so worth it! I hear a song on the radio that I like, I add it immediately on Spotify. No ads keeps me sane. My daughters have introduced me to new music that I’ve added as well. I use this App on the daily!!!",2026-02-25,0,,0.836,0.163,0.782,0.055,Positive,0.918,"Audio / Playback Issues, Customer Support, Feature Requests"
13788372589,App Store,Spotify,Dr.Edmond,1.0,Spotify has no moral code,"Spotify does not compensate artist fairly. What’s more, they are using AI generated music which is very damaging to the artist community…all so that they can save on royalty payments. CEO Daniel Ek has ties to AI defense technology and invested in Helsing which makes AI warfare weapons. If you care about ethics, do not support Spotify.",2026-02-25,0,,-0.6429,0.103,0.727,0.171,Negative,0.8215,"Audio / Playback Issues, Subscription / Pricing, Customer Support"
13788334093,App Store,Spotify,Thebabyboo67goat,5.0,The goat,It’s really good and baby boo 67 :),2026-02-25,0,,0.4927,0.262,0.738,0.0,Positive,0.7464,General Feedback
13788324742,App Store,Spotify,elianakalo,5.0,get the premium!!,it’s sooo worth paying but even if you use it free it’s still amazing!,2026-02-25,0,,0.9182,0.428,0.572,0.0,Positive,0.9591,Subscription / Pricing
13788270015,App Store,Spotify,HackSlash768,3.0,Song selection,It won’t show previous songs when I skip on the que,2026-02-25,0,,0.5719,0.222,0.778,0.0,Positive,0.7859,General Feedback
13788237009,App Store,Spotify,The moldy man,4.0,Spotify,"I love Spotify, it has awesome music and you can skip a lot but I hate that the adds are in a different language when you’re in a different country, and you get way to many of the same adds and you get adds to often but it’s such a good website, good programming and everything.",2026-02-25,0,,0.7783,0.179,0.751,0.07,Positive,0.8891,"Performance / Speed, Audio / Playback Issues, Feature Requests"
13788232866,App Store,Spotify,Gcat❤️,5.0,A bar song ( tipsy ),I love this song because it’s one of my favorite songs,2026-02-25,0,,0.802,0.34,0.66,0.0,Positive,0.901,General Feedback
13788231667,App Store,Spotify,垃圾Spotify11,1.0,垃圾开始收费,吃相难看，基础功能需要靠订阅会员解锁。这也是头一次见,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13788214684,App Store,Spotify,Gdhdnfbfif,2.0,Doesn’t remember where o left off,Spotify is fine but lately very frustrating because it won’t remember where I left off on the podcast.,2026-02-25,0,,0.287,0.191,0.682,0.127,Positive,0.6435,General Feedback
13788148521,App Store,Spotify,Jeekiemoma,5.0,Better then pandora,I’m loving me some Spotify the aviary to listen to new singers and fallow some of my favorites from tick tok I 100% recommend this app and way less commercial interruptions,2026-02-25,0,,0.8651,0.272,0.674,0.054,Positive,0.9325,Search Functionality
13788140084,App Store,Spotify,Byzantine Wanderer,3.0,"Cool, but…","The new stats thing looks cool and all, but can we get the auto delete player episodes feature back?
Definitely a much more helpful feature than constantly obsessing over my listening stats.",2026-02-25,0,,0.8477,0.277,0.653,0.07,Positive,0.9239,"Audio / Playback Issues, Customer Support, Feature Requests"
13788101592,App Store,Spotify,Mysterious Mr Mysterio,1.0,Keep making ui worse,They removed whats new and make you go to music-following on the home page which has a much worse unintuitive design,2026-02-25,0,,-0.7351,0.0,0.788,0.212,Negative,0.8676,"Audio / Playback Issues, UI / Design"
13788100307,App Store,Spotify,Janeesa Powe,1.0,Paying,"Now you can’t even listen to a song without waiting until the next day, but you can only listen to any song you want
With  subscription👎🏽",2026-02-25,0,,0.1154,0.051,0.949,0.0,Positive,0.5577,"Subscription / Pricing, Feature Requests"
13788061591,App Store,Spotify,mjm.00,1.0,Listen everywhere,"“Listen everywhere”

“Download to Apple watch”

“Download to Apple watch”

“Download to Apple watch”

“Download to Apple watch”

“Say hello to DJ”

Update: Developer thinks I’m their secretary

“Your music now sounds better”

“Your music is about to sound better”

App crashes when update download starts.

Top menu jumping all around.

Audiobooks for you and your plan

Meet prompted playlists

We’re trying to download this

We’re trying to play this",2026-02-25,0,,0.8402,0.123,0.877,0.0,Positive,0.9201,"App Crashes / Freezing, Audio / Playback Issues, Search Functionality"
13788059162,App Store,Spotify,LanganHinkel,5.0,It’s got everything,Don’t use Apple Music,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Audio / Playback Issues
13788056525,App Store,Spotify,morgony,5.0,Awesome,Very easy to use. Great music. No Ice,2026-02-25,0,,0.8805,0.613,0.269,0.118,Positive,0.9403,Audio / Playback Issues
13787999429,App Store,Spotify,MarshmallowGirl123,5.0,DOWNLOAD THIS APP RIGHT THIS SECOND!!!!!!!,This app is fire!You can listen to music!It’s the best and you can make your own playlist based on the music you love!So what are you waiting for?,2026-02-25,0,,0.7482,0.136,0.864,0.0,Positive,0.8741,"Audio / Playback Issues, Search Functionality"
13787991286,App Store,Spotify,golden winners,5.0,Good,Top tier,2026-02-25,0,,0.5719,0.825,0.175,0.0,Positive,0.7859,General Feedback
13787952368,App Store,Spotify,ADHDMartaRose,1.0,Joined for ad-free podcasts,Opened the podcast I wanted to listen to and first thing I got was an ad. Cancelling immediately so I don’t forget and get charged later.,2026-02-25,0,,-0.5423,0.0,0.836,0.164,Negative,0.7712,"Subscription / Pricing, Feature Requests"
13787917110,App Store,Spotify,giaiakkakakaj,1.0,too many adds,too many adds,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Feature Requests
13787900432,App Store,Spotify,CalPal0069,2.0,Good app,"Bring back the date you added things to your liked songs and the slider on the right
Why did we downgrade away from that?!!",2026-02-25,0,,0.7418,0.208,0.792,0.0,Positive,0.8709,Feature Requests
13787835319,App Store,Spotify,Facebooksucks@makingapps,1.0,Terrible platform,"No artist support, greedy corporate b holes, more ads than music unless you pay their overpriced hostage fee. Deleted and will not redownload",2026-02-25,0,,-0.8503,0.0,0.64,0.36,Negative,0.9251,"Audio / Playback Issues, Subscription / Pricing, Customer Support"
13787805799,App Store,Spotify,Mark louz,5.0,Best music app lowkirkenunly,Type shi,2026-02-25,0,,0.6369,0.457,0.543,0.0,Positive,0.8185,Audio / Playback Issues
13787801052,App Store,Spotify,Makayla Blevins,5.0,Love this app,"This app has many features that mke this app great. I love that you are able to listen to so many great songs, even without the subscription! And with the subscription, you can download millions of songs. One of the best apps in history!!!!",2026-02-25,0,,0.9757,0.346,0.654,0.0,Positive,0.9879,"Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13787792665,App Store,Spotify,Jadekg190,5.0,Free Me,"I’ve been using spotify premium for almost a decade. i’ve never considered switching to another app until recently. PLEASE ALLOW ME TO LISTEN TO NEW MUSIC. 

there should be an option to turn off the algorithm. i used to be able to use song radios or playlists created by spotify to listen to new music. now im trapped in my own music taste with no way out. 

it’s too much work to sort through creator made playlists to find something interesting to listen to, and the playlists created by spotify have less than 10 new songs for me to listen to, with a playlist full of music that i’ve heard for the past decade.

PLEASE GIVE US THE OPTION TO TURN OFF THE ALGORITHM",2026-02-25,0,,0.9022,0.129,0.833,0.039,Positive,0.9511,"Audio / Playback Issues, Subscription / Pricing, Search Functionality"
13787787863,App Store,Spotify,Jackhui141,5.0,好用,excellent app,2026-02-25,0,,0.5719,0.649,0.351,0.0,Positive,0.7859,General Feedback
13787779373,App Store,Spotify,Owls dermal,5.0,Amazing App,You can listen to music without having to pay . The music is also really good quality. A great option for people who don’t want to pay. Signing up is easy and the recommendations are amazing. Some of my favourite playlists have come from recommendations.,2026-02-25,0,,0.9583,0.33,0.647,0.023,Positive,0.9791,"Audio / Playback Issues, Search Functionality, Feature Requests"
13787764925,App Store,Spotify,Mmmmatb,2.0,It just gets worse,It won’t keep your spot well. Often freezes when playing adds. Every update seems to get worse.,2026-02-25,0,,0.0772,0.246,0.518,0.236,Positive,0.5386,"App Crashes / Freezing, Audio / Playback Issues, Subscription / Pricing, Feature Requests"
13787761602,App Store,Spotify,;:);&;&:,5.0,I LOVE Spotify❤️,"Omg, I love Spotify it’s so good! I can find whatever song I want when I search it up and different versions! Also, I am absolutely HORRIBLE at making playlists so when I saw the AI create playlist I abviously did it and it gave me such a good playlist!",2026-02-25,0,,0.9385,0.28,0.657,0.063,Positive,0.9692,"Audio / Playback Issues, Search Functionality, Feature Requests"
13787748779,App Store,Spotify,Person of persons,1.0,Garbage,I pay for Spotify premium and now I get ads before podcasts??? Nope. Gonna go find a less greedy service,2026-02-25,0,,-0.4492,0.0,0.828,0.172,Negative,0.7246,"Subscription / Pricing, Search Functionality, Customer Support"
13787725585,App Store,Spotify,Truman McClendon,5.0,Amazing!,"Use it every day, the premium version is 100% worth the money! Even the free version is great!",2026-02-25,0,,0.9322,0.482,0.518,0.0,Positive,0.9661,Subscription / Pricing
13787720373,App Store,Spotify,1114hi,5.0,Slay,Demure,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13787670728,App Store,Spotify,Si. Lopez,5.0,Always there for me 🫶🏽,I absolutely Luv my Spotify!,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13787649514,App Store,Spotify,ChrisToeFur Penguin,1.0,On repeat & repeat rewind issues,Just asking for you guys to somehow correct the issue of my most recent songs that are on repeat..please have it where it is the actual song that’s in MY saved library that lands in both repeat playlists.,2026-02-25,0,,0.4215,0.061,0.939,0.0,Positive,0.7107,"Audio / Playback Issues, Search Functionality"
13787625745,App Store,Spotify,Elledubbb,2.0,PLEASE FLAG AI CONTENT,I’ve had Spotify for years but I do not want to engage or boost AI content. Now I have to check new artists I come across to see if I can determine if they’re real people or not before I add music to playlists. AI hurts the real artists on this platform among other things so this needs to be easily identifiable.,2026-02-25,0,,0.1604,0.11,0.788,0.102,Positive,0.5802,"Performance / Speed, Audio / Playback Issues, Search Functionality, Feature Requests"
13787612211,App Store,Spotify,Givlrf,1.0,Take Your ICE Money and Shove It,No more paramilitary terrorizing our streets!,2026-02-25,0,,-0.7763,0.0,0.619,0.381,Negative,0.8881,Performance / Speed
13787610760,App Store,Spotify,kayd918,1.0,waste of an app,why does this app heavily enforce premium but still play the same 5 songs?!,2026-02-25,0,,0.3595,0.159,0.751,0.089,Positive,0.6797,"Audio / Playback Issues, Subscription / Pricing"
13787607278,App Store,Spotify,Xoxolili🌸💕,5.0,"More than awesome 🌸, app is very reliable and comfortable for listening ❤️🌸",Wonderfully detailed 💕,2026-02-25,0,,0.916,0.518,0.482,0.0,Positive,0.958,General Feedback
13787607267,App Store,Spotify,Yomamalikesmayo,1.0,Too expensive,The price keeps going up every few months and nothing is different,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Subscription / Pricing
13787580699,App Store,Spotify,Good anduwbws,5.0,Muy bueno,Nomas le ase falta un buscador de voz,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
13787560291,App Store,Spotify,4lexA2exAl3x,1.0,Thanks a bunch,"THE ADS ARE FINE I DONT CARE, BUT ITS THE FACT THAT YOU GUYS DONT EVEN LET ME HAVE MY SONGS ON SHUFFLE NORMALLY ANYMORE. AND NO IM NOT GOING TO CONSIDER PREMIUM BECAUSE ITS A WASTE OF TIME. MUSI & SOUNDCLOUD ARE BETTER AND ALWAYS WILL BE",2026-02-25,0,,-0.4798,0.137,0.693,0.17,Negative,0.7399,"Audio / Playback Issues, Subscription / Pricing"
13787559850,App Store,Spotify,Jeremyovo33,5.0,Best app,I love Spotify more than Apple Music,2026-02-25,0,,0.8555,0.545,0.455,0.0,Positive,0.9278,Audio / Playback Issues
13787549524,App Store,Spotify,Muta1990,5.0,Love the app,The best list of music on the internet,2026-02-25,0,,0.8555,0.483,0.517,0.0,Positive,0.9278,Audio / Playback Issues
13787530386,App Store,Spotify,That guy 290,5.0,Cool,It’s good to play music all categories,2026-02-25,0,,0.765,0.559,0.441,0.0,Positive,0.8825,Audio / Playback Issues
13787509137,App Store,Spotify,Blah blee bloop,1.0,Do better Spotify!!!,"I don’t understand why they have videos on this app. If I want to watch videos then I would go to YouTube. Make it an option to not have that feature! Also, I got a Spotify recommendation and it has a photo of a horror image, liquid death acct, and I don’t understand why I got that recommendation when I don’t listen to junk like that. No matter how many time I do the thumbs down, it won’t go away! That image is disgustingly disturbing. Again, wish there was an option to not see that. If this doesn’t change I’m canceling my subscription and deleting the app! This has become TRASH!",2026-02-25,0,,-0.7133,0.093,0.785,0.122,Negative,0.8567,"App Crashes / Freezing, UI / Design, Subscription / Pricing, Search Functionality, Feature Requests"
13787495995,App Store,Spotify,Yoyo Airline,5.0,Music,Love it,2026-02-25,0,,0.6369,0.677,0.323,0.0,Positive,0.8185,Audio / Playback Issues
13787481761,App Store,Spotify,Student6843,5.0,W,Best music app 👍,2026-02-25,0,,0.6369,0.583,0.417,0.0,Positive,0.8185,Audio / Playback Issues
13787469967,App Store,Spotify,Rsfesr(hkujrzHtdnn,5.0,Fabulous,I have a great time singing with the music!,2026-02-25,0,,0.8313,0.493,0.507,0.0,Positive,0.9157,Audio / Playback Issues
13787446330,App Store,Spotify,P.L.1,1.0,So many ads and poor downloads,I pay for premium. I still get dozens of ads in a single podcast. Sometimes they’re for feminine products. Sometimes they’re in Spanish. I am not a Spanish speaking female. What’s the point of premium if I still have ads?,2026-02-25,0,,-0.5423,0.0,0.913,0.087,Negative,0.7712,"Audio / Playback Issues, Subscription / Pricing"
13787412750,App Store,Spotify,hdndbsbsn,1.0,Can’t log back in,I use this on my computer and phone everyday. This isn’t the first time this has happened to me and probably won’t be the last. It keeps logging me out and I can’t log back in for a while. I have to reset my password a few times to make it work. It says my password or email is wrong but everything matches. This is starting to get annoying.,2026-02-25,0,,-0.5023,0.029,0.903,0.068,Negative,0.7511,"Login / Authentication, Notifications"
13787402940,App Store,Spotify,Believe in the lord😳,5.0,Use this App,"Love this app no adds and best of all best music and artists, it has every song!!!!",2026-02-25,0,,0.9269,0.431,0.501,0.069,Positive,0.9634,"Audio / Playback Issues, Feature Requests"
13787346113,App Store,Spotify,Baitcaster1,5.0,5 star,Always finding something to sooth my soul,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Search Functionality
13787336023,App Store,Spotify,Aaron Moser32,5.0,Good,Very good app for music and podcasts,2026-02-25,0,,0.7264,0.504,0.496,0.0,Positive,0.8632,Audio / Playback Issues
13787248744,App Store,Spotify,⠀ ⠀ ⠀$,5.0,"great app ! however,","this app is phenomenal, BUT if you DONT have premium you pretty much can’t choose what you listen to, besides podcasts or whatever. ( edit: you can show choose whatever song you want even without premium, still add tho but i think that’s way better than it was before, good job spotify!",2026-02-25,0,,0.9484,0.242,0.758,0.0,Positive,0.9742,"Subscription / Pricing, Feature Requests"
13787195112,App Store,Spotify,Nickname.!!.!,1.0,Song skips,Should get unlimited song skips,2026-02-25,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Audio / Playback Issues
13787179796,App Store,Spotify,S¡ci,4.0,Recommend music,"The music is great,wide variety of every music genre you can ever think of! But without paying for a membership,you have to deal with constant recommendataned music,it ruins the vibe. Maybe without that you could remove the future or make a setting,amazing app though",2026-02-25,0,,-0.5255,0.035,0.882,0.083,Negative,0.7628,"Audio / Playback Issues, UI / Design, Search Functionality"
13787169575,App Store,Spotify,TELL MEEE😡😡😡,5.0,WOW,"You guys did a fantastic job with this music.!!!!!

And I got to listen to my macerina sowing in peice!!! Amazing work 💙🩵🩷",2026-02-25,0,,0.9337,0.396,0.604,0.0,Positive,0.9668,Audio / Playback Issues
csv_0,CSV Survey,Survey Data,User_1,3.0,Recommendations are getting be...,Recommendations are getting better,2026-03-01,0,,0.4404,0.293,0.707,0.0,Positive,0.7202,Search Functionality
csv_1,CSV Survey,Survey Data,User_2,2.0,App is slow on my older device...,App is slow on my older device,2026-02-22,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Performance / Speed
csv_2,CSV Survey,Survey Data,User_3,1.0,Offline mode doesn't work afte...,Offline mode doesn't work after update,2026-02-06,0,,-0.0335,0.115,0.758,0.126,Neutral,0.665,Audio / Playback Issues
csv_3,CSV Survey,Survey Data,User_4,5.0,"Love the new UI update, very c...","Love the new UI update, very clean!",2026-02-06,0,,0.918,0.521,0.479,0.0,Positive,0.959,UI / Design
csv_4,CSV Survey,Survey Data,User_5,4.0,Need more audio quality option...,Need more audio quality options,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,"Audio / Playback Issues, Feature Requests"
csv_5,CSV Survey,Survey Data,User_6,5.0,Best music app I've ever used...,Best music app I've ever used,2026-02-28,0,,0.8555,0.457,0.543,0.0,Positive,0.9278,Audio / Playback Issues
csv_6,CSV Survey,Survey Data,User_7,1.0,The app crashes every time I o...,The app crashes every time I open it,2026-02-23,0,,0.0,0.0,1.0,0.0,Neutral,1.0,App Crashes / Freezing
csv_7,CSV Survey,Survey Data,User_8,2.0,Offline mode doesn't work afte...,Offline mode doesn't work after update,2026-02-10,0,,-0.0335,0.115,0.758,0.126,Neutral,0.665,Audio / Playback Issues
csv_8,CSV Survey,Survey Data,User_9,2.0,The app crashes every time I o...,The app crashes every time I open it,2026-02-23,0,,0.0,0.0,1.0,0.0,Neutral,1.0,App Crashes / Freezing
csv_9,CSV Survey,Survey Data,User_10,3.0,App is slow on my older device...,App is slow on my older device,2026-02-07,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Performance / Speed
csv_10,CSV Survey,Survey Data,User_11,1.0,Keeps logging me out randomly...,Keeps logging me out randomly,2026-02-22,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
csv_11,CSV Survey,Survey Data,User_12,4.0,Please add dark mode support...,Please add dark mode support,2026-02-21,0,,0.8402,0.625,0.375,0.0,Positive,0.9201,"UI / Design, Customer Support, Feature Requests"
csv_12,CSV Survey,Survey Data,User_13,1.0,Downloaded songs disappear...,Downloaded songs disappear,2026-02-05,0,,-0.4215,0.0,0.513,0.487,Negative,0.7107,Audio / Playback Issues
csv_13,CSV Survey,Survey Data,User_14,1.0,Downloaded songs disappear...,Downloaded songs disappear,2026-02-07,0,,-0.4215,0.0,0.513,0.487,Negative,0.7107,Audio / Playback Issues
csv_14,CSV Survey,Survey Data,User_15,5.0,The social features are amazin...,The social features are amazing,2026-02-21,0,,0.5859,0.297,0.703,0.0,Positive,0.793,Feature Requests
csv_15,CSV Survey,Survey Data,User_16,1.0,Subscription price is too high...,Subscription price is too high,2026-01-30,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Subscription / Pricing
csv_16,CSV Survey,Survey Data,User_17,1.0,Downloaded songs disappear...,Downloaded songs disappear,2026-02-26,0,,-0.4215,0.0,0.513,0.487,Negative,0.7107,Audio / Playback Issues
csv_17,CSV Survey,Survey Data,User_18,5.0,"Love the new UI update, very c...","Love the new UI update, very clean!",2026-02-26,0,,0.918,0.521,0.479,0.0,Positive,0.959,UI / Design
csv_18,CSV Survey,Survey Data,User_19,2.0,Battery drain has gotten worse...,Battery drain has gotten worse,2026-02-10,0,,-0.7351,0.0,0.563,0.437,Negative,0.8676,Performance / Speed
csv_19,CSV Survey,Survey Data,User_20,1.0,Search feature is broken...,Search feature is broken,2026-02-06,0,,-0.7351,0.0,0.492,0.508,Negative,0.8676,"Search Functionality, Feature Requests"
csv_20,CSV Survey,Survey Data,User_21,4.0,Please add dark mode support...,Please add dark mode support,2026-02-26,0,,0.8402,0.625,0.375,0.0,Positive,0.9201,"UI / Design, Customer Support, Feature Requests"
csv_21,CSV Survey,Survey Data,User_22,3.0,Need more audio quality option...,Need more audio quality options,2026-02-27,0,,0.0,0.0,1.0,0.0,Neutral,1.0,"Audio / Playback Issues, Feature Requests"
csv_22,CSV Survey,Survey Data,User_23,1.0,Keeps logging me out randomly...,Keeps logging me out randomly,2026-02-03,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
csv_23,CSV Survey,Survey Data,User_24,5.0,Recommendations are getting be...,Recommendations are getting better,2026-02-01,0,,0.4404,0.293,0.707,0.0,Positive,0.7202,Search Functionality
csv_24,CSV Survey,Survey Data,User_25,4.0,Customer support was very help...,Customer support was very helpful,2026-02-11,0,,0.8945,0.662,0.338,0.0,Positive,0.9472,Customer Support
csv_25,CSV Survey,Survey Data,User_26,2.0,Offline mode doesn't work afte...,Offline mode doesn't work after update,2026-02-27,0,,-0.0335,0.115,0.758,0.126,Neutral,0.665,Audio / Playback Issues
csv_26,CSV Survey,Survey Data,User_27,2.0,The app crashes every time I o...,The app crashes every time I open it,2026-02-22,0,,0.0,0.0,1.0,0.0,Neutral,1.0,App Crashes / Freezing
csv_27,CSV Survey,Survey Data,User_28,1.0,Downloaded songs disappear...,Downloaded songs disappear,2026-02-27,0,,-0.4215,0.0,0.513,0.487,Negative,0.7107,Audio / Playback Issues
csv_28,CSV Survey,Survey Data,User_29,3.0,Customer support was very help...,Customer support was very helpful,2026-02-02,0,,0.8945,0.662,0.338,0.0,Positive,0.9472,Customer Support
csv_29,CSV Survey,Survey Data,User_30,5.0,"Love the new UI update, very c...","Love the new UI update, very clean!",2026-02-21,0,,0.918,0.521,0.479,0.0,Positive,0.959,UI / Design
csv_30,CSV Survey,Survey Data,User_31,4.0,Please add dark mode support...,Please add dark mode support,2026-02-03,0,,0.8402,0.625,0.375,0.0,Positive,0.9201,"UI / Design, Customer Support, Feature Requests"
csv_31,CSV Survey,Survey Data,User_32,1.0,Battery drain has gotten worse...,Battery drain has gotten worse,2026-02-18,0,,-0.7351,0.0,0.563,0.437,Negative,0.8676,Performance / Speed
csv_32,CSV Survey,Survey Data,User_33,1.0,Battery drain has gotten worse...,Battery drain has gotten worse,2026-02-08,0,,-0.7351,0.0,0.563,0.437,Negative,0.8676,Performance / Speed
csv_33,CSV Survey,Survey Data,User_34,3.0,Search feature is broken...,Search feature is broken,2026-01-31,0,,-0.7351,0.0,0.492,0.508,Negative,0.8676,"Search Functionality, Feature Requests"
csv_34,CSV Survey,Survey Data,User_35,5.0,Recommendations are getting be...,Recommendations are getting better,2026-02-27,0,,0.4404,0.293,0.707,0.0,Positive,0.7202,Search Functionality
csv_35,CSV Survey,Survey Data,User_36,5.0,Best music app I've ever used...,Best music app I've ever used,2026-02-24,0,,0.8555,0.457,0.543,0.0,Positive,0.9278,Audio / Playback Issues
csv_36,CSV Survey,Survey Data,User_37,2.0,Keeps logging me out randomly...,Keeps logging me out randomly,2026-02-22,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
csv_37,CSV Survey,Survey Data,User_38,2.0,Subscription price is too high...,Subscription price is too high,2026-02-17,0,,0.0,0.0,1.0,0.0,Neutral,1.0,Subscription / Pricing
csv_38,CSV Survey,Survey Data,User_39,3.0,Search feature is broken...,Search feature is broken,2026-02-07,0,,-0.7351,0.0,0.492,0.508,Negative,0.8676,"Search Functionality, Feature Requests"
csv_39,CSV Survey,Survey Data,User_40,1.0,Keeps logging me out randomly...,Keeps logging me out randomly,2026-02-08,0,,0.0,0.0,1.0,0.0,Neutral,1.0,General Feedback
